0.0	0.25929753507660536
0.02	2.5409030986676044
0.04	2.57056634521696
0.06	5.013897335390943
0.08	4.278130277083797
0.1	4.399997433704579
0.12	5.163487079009469
0.14	4.090792756698397
0.16	4.431976697780183
0.18	2.734907511704706
0.2	1.6543648678081182
0.22	0.9021554851256126
0.24	0.010451356290594127
0.26	-0.42951978280282543
0.28	-3.636288821730065
0.3	-4.050098342126417
0.32	-6.157167232001983
0.34	-5.2398917897114226
0.36	-4.711660989379115
0.38	-4.606455941122783
0.4	-5.582964664126836
0.42	-1.9069462968266881
0.44	-2.17743220179773
0.46	-0.8267739155992382
0.48	1.5356716816497349
0.5	1.521121940539588
0.52	2.01001485669689
0.54	3.461066770128945
0.56	3.4117957515428383
0.58	5.804632333542224
0.6	5.13224387297096
0.62	7.068959687191137
0.64	4.881137474890581
0.66	2.372009992539585
0.68	3.544057864829127
0.7000000000000001	2.5942582226657347
0.72	1.3667977254356403
0.74	-0.3567767092065944
0.76	-3.396566911476511
0.78	-2.116500738521271
0.8	-4.171876461955822
0.8200000000000001	-4.126769164362376
0.84	-4.569510524022133
0.86	-4.778992884416065
0.88	-5.2651791105239445
0.9	-3.4354206749065592
0.92	-4.187241272204445
0.9400000000000001	-2.2430650257109317
0.96	-1.1235482400222339
0.98	-1.6106790567281224
1.0	0.9136970891893736
1.02	2.547776307447759
1.04	2.8312497383316004
1.06	4.421663515980251
1.08	4.837233023540315
1.1	5.385850176822559
1.12	5.275269067208397
1.1400000000000001	3.0008658571711093
1.16	2.8101158758512232
1.18	2.2029810649904706
1.2	2.8598951106110286
1.22	-0.14946427995634448
1.24	-2.0709724326606356
1.26	-1.583922456035448
1.28	-2.524768338158518
1.3	-4.257226572207706
1.32	-4.002514149053476
1.34	-5.118272244576548
1.36	-5.9239586038019265
1.3800000000000001	-3.2845073913924914
1.4000000000000001	-4.726432190798434
1.42	-5.291845349001041
1.44	-2.4637986123890925
1.46	-1.7753562571293506
1.48	0.822114747543824
1.5	1.3740107306359768
1.52	0.8908399769416087
1.54	5.0339506158765115
1.56	5.529048109485399
1.58	5.77087287123421
1.6	4.9058388889688835
1.62	5.0665355740081965
1.6400000000000001	3.720955729884998
1.6600000000000001	4.912282099219225
1.68	3.078205653681941
1.7	1.0532138685009806
1.72	-0.013449419297100307
1.74	-0.8788431135544426
1.76	-1.5460379993975741
1.78	-1.9925054152573194
1.8	-2.770221331015282
1.82	-4.876388691563532
1.84	-4.489536426700403
1.86	-6.498621043299852
1.8800000000000001	-4.6601893457906955
1.9000000000000001	-4.6691880435183
1.92	-2.951835912940175
1.94	-1.3551663389379383
1.96	-1.1176534983425845
1.98	-1.1796715084215508
2.0	1.2827838597749976
2.02	3.882838416982998
2.04	4.003291274150473
2.06	2.611779945760508
2.08	5.74325417674903
2.1	5.406779917764732
2.12	5.439619796051796
2.14	5.277641975268015
2.16	4.323350264532122
2.18	2.9466588308211406
2.2	1.133202137017979
2.22	2.0999266724855925
2.24	-1.3146619996088975
2.2600000000000002	-1.3373159550064035
2.2800000000000002	-4.165353703350099
2.3000000000000003	-3.828302638055286
2.32	-4.9098526611873705
2.34	-4.718078668505613
2.36	-5.592888600760818
2.38	-4.0728692630743035
2.4	-4.352302705228062
2.42	-3.8230399659859025
2.44	-1.0680716111450985
2.46	0.3174945304159553
2.48	1.0140868055815029
2.5	2.9411829955657027
2.52	1.8253934873486268
2.54	4.464256068603092
2.56	4.650310549176141
2.58	4.565974521721389
2.6	5.0084369443282615
2.62	4.538173028661514
2.64	4.528805249285574
2.66	3.5625143584632144
2.68	2.3189531705262363
2.7	1.4492677916550443
2.72	0.01331375330287432
2.74	0.08444650907365903
2.7600000000000002	-3.178950012860799
2.7800000000000002	-3.6354516516573807
2.8000000000000003	-3.9654094462271354
2.82	-3.5853950880200314
2.84	-6.431153562804015
2.86	-4.940661489189871
2.88	-5.807298805585589
2.9	-4.831569911918999
2.92	-2.4324290886800113
2.94	-3.1654538967130215
2.96	-1.7252529934145497
2.98	0.5896965299577279
3.0	-0.18382269020702213
3.02	2.470789905815506
3.04	2.7945130246615038
3.06	4.4783808988407765
3.08	4.85219901180427
3.1	3.8801509858414764
3.12	3.9509191679947793
3.14	5.7120594105640805
3.16	2.3969490505515907
3.18	2.4677622680945754
3.2	1.928792106882364
3.22	0.0858574837677078
3.24	-0.3787614397100497
3.2600000000000002	-0.993764255674416
3.2800000000000002	-2.3183745928357107
3.3000000000000003	-3.605251864139851
3.3200000000000003	-4.231028167134928
3.34	-5.196810778277057
3.36	-4.413415943479251
3.38	-5.198349944545033
3.4	-3.874920954358493
3.42	-4.047550249886554
3.44	-2.142720868327177
3.46	-0.5187911897622847
3.48	0.0995908505885534
3.5	0.9806004693477139
3.52	1.6945021171437809
3.54	3.4536196058940996
3.56	3.887253315086494
3.58	4.41167147961905
3.6	6.207903228933532
3.62	5.825670357078008
3.64	4.474526349709415
3.66	3.5519754488182937
3.68	4.026193885563639
3.7	0.37018362961570195
3.72	-0.3452454308606372
3.74	-1.5384452780318005
3.7600000000000002	-1.162989710907081
3.7800000000000002	-4.058331316757431
3.8000000000000003	-3.985354100760084
3.8200000000000003	-4.18239484765234
3.84	-5.42880616200179
3.86	-4.533420581007818
3.88	-4.092346016848895
3.9	-4.443058616765763
3.92	-4.333169278956781
3.94	-2.966218799794746
3.96	-1.7087714937802772
3.98	1.6558226717265154
